1	как	как	ADV	_	_	_	_	_	@yan1988f-words#@yan1988f#102.29#102.544
2	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@yan1988f-words#@yan1988f#102.544#102.798
3	вообще	вообще	ADV	_	_	_	_	_	@yan1988f-words#@yan1988f#102.798#103.052
4	вот	вот	PART	_	_	_	_	_	@yan1988f-words#@yan1988f#103.052#103.306
5	аудитория	аудитория	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#103.306#103.56
6	публика	публика	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#103.56#103.814
7	в	в	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#103.814#104.068
8	Одессе	Одесса	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#104.068#104.322
9	?	?	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#104.322#104.576
10	/	/	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#104.576#104.83
11	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@yan1988f-words#@yan1988f#104.83#105.084
12	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#105.084#105.338
13	что	что	SCONJ	_	_	_	_	_	@yan1988f-words#@yan1988f#105.338#105.592
14	дети	ребенок	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#105.592#105.846
15	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@yan1988f-words#@yan1988f#105.846#106.1
16	/	/	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#106.1#106.354
17	как	как	SCONJ	_	_	_	_	_	@yan1988f-words#@yan1988f#106.354#106.608
18	будто	будто	PART	_	_	_	_	_	@yan1988f-words#@yan1988f#106.608#106.862
19	бы	бы	PART	_	_	_	_	_	@yan1988f-words#@yan1988f#106.862#107.116
20	везде	везде	ADV	_	_	_	_	_	@yan1988f-words#@yan1988f#107.116#107.37
21	одинаковые	одинаковый	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#107.37#107.624
22	но	но	CCONJ	_	_	_	_	_	@yan1988f-words#@yan1988f#107.624#107.878
23	что	что	ADV	_	_	_	_	_	@yan1988f-words#@yan1988f#107.878#108.132
24	можешь	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#108.132#108.386
25	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#108.386#108.64
26	про	про	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#108.64#108.894
27	одесских	одесский	ADJ	_	Animacy=Anim|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#108.894#109.148
28	детей	ребенок	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#109.148#109.402
29	?	?	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#109.402#109.66
30	вопросик	вопросик	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#143.33#143.745
31	по	по	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#143.745#144.16
32	поводу	повод	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#144.16#144.575
33	хейтеров	хейтер	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#144.575#144.99
34	хейтеров	хейтер	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#145.73#145.938
35	/	/	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#145.938#146.146
36	и	и	CCONJ	_	_	_	_	_	@yan1988f-words#@yan1988f#146.146#146.354
37	по	по	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#146.354#146.562
38	поводу	повод	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#146.562#146.77
39	тех	тот	DET	_	Case=Gen|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#146.77#146.978
40	кто	кто	PRON	_	Case=Nom	_	_	_	@yan1988f-words#@yan1988f#146.978#147.186
41	тебя	ты	PRON	_	Case=Acc|Number=Sing|Person=2	_	_	_	@yan1988f-words#@yan1988f#147.186#147.394
42	любит	любить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#147.394#147.61
43	сначала	сначала	ADV	_	_	_	_	_	@yan1988f-words#@yan1988f#147.72#148.014
44	хейтеры	хейтер	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#148.014#148.308
45	да	да	PART	_	_	_	_	_	@yan1988f-words#@yan1988f#148.308#148.602
46	/	/	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#148.602#148.896
47	как	как	ADV	_	Degree=Pos	_	_	_	@yan1988f-words#@yan1988f#148.896#149.19
48	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@yan1988f-words#@yan1988f#149.19#149.484
49	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@yan1988f-words#@yan1988f#149.484#149.778
50	научился	научиться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@yan1988f-words#@yan1988f#149.778#150.072
51	с	с	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#150.072#150.366
52	ними	они	PRON	_	Case=Ins|Number=Plur|Person=3	_	_	_	@yan1988f-words#@yan1988f#150.366#150.66
53	/	/	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#150.66#150.954
54	не	не	PART	_	Polarity=Neg	_	_	_	@yan1988f-words#@yan1988f#150.954#151.248
55	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#151.248#151.542
56	чтобы	чтобы	SCONJ	_	_	_	_	_	@yan1988f-words#@yan1988f#151.542#151.836
57	бороться	бороться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@yan1988f-words#@yan1988f#151.836#152.13
58	/	/	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#152.13#152.424
59	а	а	CCONJ	_	_	_	_	_	@yan1988f-words#@yan1988f#152.424#152.718
60	как	как	ADV	_	Degree=Pos	_	_	_	@yan1988f-words#@yan1988f#152.718#153.012
61	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@yan1988f-words#@yan1988f#153.012#153.306
62	научился	научиться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@yan1988f-words#@yan1988f#153.306#153.6
63	реагировать	реагировать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#153.6#153.894
64	на	на	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#153.894#154.188
65	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#154.188#154.482
66	негатив	негатив	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#154.482#154.776
67	?	?	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#154.776#155.079
68	в	в	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#171.031#171.363
69	комментариях	комментарий	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#171.363#171.695
70	которые	который	PRON	_	Case=Nom	_	_	_	@yan1988f-words#@yan1988f#171.695#172.027
71	приходят	приходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#172.027#172.361
72	приходят	приходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#172.521#172.677
73	же	же	PART	_	_	_	_	_	@yan1988f-words#@yan1988f#172.677#172.833
74	?	?	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#172.833#172.991
75	а	а	CCONJ	_	_	_	_	_	@yan1988f-words#@yan1988f#190.81#191.021
76	как	как	ADV	_	_	_	_	_	@yan1988f-words#@yan1988f#191.021#191.232
77	часто	часто	ADV	_	Degree=Pos	_	_	_	@yan1988f-words#@yan1988f#191.232#191.443
78	вообще	вообще	ADV	_	_	_	_	_	@yan1988f-words#@yan1988f#191.443#191.654
79	отвечаешь	отвечать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#191.654#191.865
80	на	на	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#191.865#192.076
81	фанатские	фанатский	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#192.076#192.287
82	комментарии	комментарий	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#192.287#192.498
83	?	?	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#192.498#192.709
84	/	/	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#192.709#192.92
85	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#192.92#193.131
86	у	у	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#193.131#193.342
87	тебя	ты	PRON	_	Case=Gen|Number=Sing|Person=2	_	_	_	@yan1988f-words#@yan1988f#193.342#193.553
88	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#193.553#193.764
89	вообще	вообще	ADV	_	_	_	_	_	@yan1988f-words#@yan1988f#193.764#193.975
90	какой-то	какой-то	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#193.975#194.186
91	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#194.186#194.397
92	который	который	PRON	_	Case=Nom	_	_	_	@yan1988f-words#@yan1988f#194.397#194.608
93	за	за	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#194.608#194.819
94	тебя	ты	PRON	_	Case=Acc|Number=Sing|Person=2	_	_	_	@yan1988f-words#@yan1988f#194.819#195.03
95	/	/	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#195.03#195.241
96	отвечает	отвечать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#195.241#195.452
97	?	?	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#195.452#195.68
98	Ян	Ян	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#221.03#221.368
99	/	/	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#221.368#221.706
100	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@yan1988f-words#@yan1988f#221.706#222.044
101	посмотрела	посмотреть	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#222.044#222.382
102	ваш	ваш	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#222.382#222.72
103	дисс	дисс	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#222.72#223.058
104	на	на	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#223.058#223.396
105	Соболева	Соболев	PROPN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#223.396#223.734
106	и	и	CCONJ	_	_	_	_	_	@yan1988f-words#@yan1988f#223.734#224.072
107	/	/	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#224.072#224.41
108	Гнойного	Гнойный	PROPN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#224.41#224.748
109	который	который	PRON	_	Case=Nom	_	_	_	@yan1988f-words#@yan1988f#224.748#225.086
110	вышел	выйти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#225.086#225.424
111	буквально	буквально	ADV	_	Degree=Pos	_	_	_	@yan1988f-words#@yan1988f#225.424#225.762
112	вот	вот	PART	_	_	_	_	_	@yan1988f-words#@yan1988f#225.762#226.11
113	позавчера	позавчера	ADV	_	_	_	_	_	@yan1988f-words#@yan1988f#226.265#226.66
114	позавчера	позавчера	ADV	_	_	_	_	_	@yan1988f-words#@yan1988f#227.49#227.91
115	да	да	CCONJ	_	_	_	_	_	@yan1988f-words#@yan1988f#227.91#228.33
116	кто	кто	ADV	_	_	_	_	_	@yan1988f-words#@yan1988f#241.51#241.89
117	гострайтер	гострайтер	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#241.89#242.27
118	текста	текст	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#242.27#242.65
119	?	?	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#242.65#243.03
120	а	а	CCONJ	_	_	_	_	_	@yan1988f-words#@yan1988f#262.25#262.493
121	вообще	вообще	ADV	_	_	_	_	_	@yan1988f-words#@yan1988f#262.493#262.736
122	/	/	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#262.736#262.979
123	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#262.979#263.222
124	/	/	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#263.222#263.465
125	другие	другой	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#263.465#263.708
126	тексты	текст	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#263.708#263.951
127	или	или	CCONJ	_	_	_	_	_	@yan1988f-words#@yan1988f#263.951#264.194
128	возможно	возможно	ADV	_	_	_	_	_	@yan1988f-words#@yan1988f#264.194#264.437
129	даже	даже	PART	_	_	_	_	_	@yan1988f-words#@yan1988f#264.437#264.68
130	сценарии	сценарий	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#264.68#264.923
131	для	для	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#264.923#265.166
132	блогов	блог	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#265.166#265.409
133	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@yan1988f-words#@yan1988f#265.409#265.652
134	пишешь	писать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#265.652#265.895
135	сам	сам	PRON	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#265.895#266.138
136	/	/	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#266.138#266.381
137	или	или	CCONJ	_	_	_	_	_	@yan1988f-words#@yan1988f#266.381#266.624
138	также	также	PART	_	_	_	_	_	@yan1988f-words#@yan1988f#266.624#266.867
139	само	само	Х	_	Foreign=Yes	_	_	_	@yan1988f-words#@yan1988f#266.867#267.11
140	с	с	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#267.11#267.353
141	этим	этот	DET	_	Case=Ins|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#267.353#267.596
142	человеком	человек	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#267.596#267.839
143	?	?	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#267.839#268.105
144	многие	многий	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#278.07#278.65
145	режиссёры	режиссёр	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#278.65#279.23
146	мм	мм	INTJ	_	_	_	_	_	@yan1988f-words#@yan1988f#279.23#279.81
147	выбирают	выбирать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#279.81#280.39
148	себе	себя	PRON	_	Case=Dat	_	_	_	@yan1988f-words#@yan1988f#280.39#280.97
149	актёров	актер	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#280.97#281.55
150	сейчас	сейчас	ADV	_	_	_	_	_	@yan1988f-words#@yan1988f#281.55#282.13
151	непосредственно	непосредственно	ADV	_	Degree=Pos	_	_	_	@yan1988f-words#@yan1988f#282.13#282.71
152	относительно	относительно	ADV	_	Degree=Pos	_	_	_	@yan1988f-words#@yan1988f#283.04#283.415
153	через	через	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#283.415#283.79
154	инстаграм	инстаграм	PROPN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#283.79#284.165
155	следят	следить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#284.165#284.54
156	за	за	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#284.54#284.915
157	ними	они	PRON	_	Case=Ins|Number=Plur|Person=3	_	_	_	@yan1988f-words#@yan1988f#284.915#285.29
158	/	/	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#285.29#285.665
159	наблюдают	наблюдать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#285.665#286.04
160	их	они	PRON	_	Case=Acc|Number=Plur|Person=3	_	_	_	@yan1988f-words#@yan1988f#286.04#286.415
161	скетчи	скетч	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#286.415#286.79
162	да	да	CCONJ	_	_	_	_	_	@yan1988f-words#@yan1988f#286.79#287.165
163	/	/	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#287.165#287.54
164	какие-то	какой-то	DET	_	Case=Acc|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#287.54#287.915
165	сториз	стори	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#287.915#288.3
166	и	и	CCONJ	_	_	_	_	_	@yan1988f-words#@yan1988f#288.659#289.002
167	подбирают	подбирать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#289.002#289.345
168	талантливых	талантливый	ADJ	_	Animacy=Anim|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#289.345#289.688
169	молодых	молодой	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#289.688#290.031
170	ребят	ребята	NOUN	_	Animacy=Anim|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#290.031#290.374
171	и	и	CCONJ	_	_	_	_	_	@yan1988f-words#@yan1988f#290.374#290.717
172	потом	потом	ADV	_	_	_	_	_	@yan1988f-words#@yan1988f#290.717#291.06
173	приглашают	приглашать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#291.06#291.403
174	их	они	PRON	_	Case=Acc|Number=Plur|Person=3	_	_	_	@yan1988f-words#@yan1988f#291.403#291.746
175	для	для	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#291.746#292.089
176	съёмок	съёмка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#292.089#292.432
177	в	в	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#292.432#292.775
178	большо..	большом	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#292.775#293.118
179	ну	ну	PART	_	_	_	_	_	@yan1988f-words#@yan1988f#293.118#293.461
180	в	в	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#293.461#293.804
181	больших	большой	ADJ	_	Case=Loc|Degree=Pos|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#293.804#294.147
182	каких-то	какой-то	DET	_	Case=Loc|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#294.147#294.49
183	мегакрутых	мегакрутой	ADJ	_	Case=Loc|Degree=Pos|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#294.49#294.833
184	возможно	возможно	ADV	_	_	_	_	_	@yan1988f-words#@yan1988f#294.833#295.176
185	фильмах	фильм	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@yan1988f-words#@yan1988f#295.176#295.53
186	как	как	ADV	_	_	_	_	_	@yan1988f-words#@yan1988f#295.91#296.181
187	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@yan1988f-words#@yan1988f#296.181#296.452
188	к	к	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#296.452#296.723
189	этому	это	PRON	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#296.723#296.994
190	относишься	относиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@yan1988f-words#@yan1988f#296.994#297.265
191	и	и	CCONJ	_	_	_	_	_	@yan1988f-words#@yan1988f#297.265#297.536
192	хотел	хотеть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#297.536#297.807
193	бы	бы	PART	_	_	_	_	_	@yan1988f-words#@yan1988f#297.807#298.078
194	себя	себя	PRON	_	Case=Acc	_	_	_	@yan1988f-words#@yan1988f#298.078#298.349
195	попробовать	попробовать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@yan1988f-words#@yan1988f#298.349#298.62
196	в	в	ADP	_	_	_	_	_	@yan1988f-words#@yan1988f#298.62#298.891
197	роли	роль	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#298.891#299.162
198	/	/	PUNCT	_	_	_	_	_	@yan1988f-words#@yan1988f#299.162#299.433
199	а..	актёр	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@yan1988f-words#@yan1988f#299.433#299.704
